"","label","text","kelas","sentiment"
"1017",5,"cutting  material are all v nice bra cups are a little weird though makes my boobs look a little out of shape from the side","1","Positif"
"1018",4,"quality not bad for price paid  ","1","Positif"
"1019",5,"so far so good","1","Positif"
"1020",5,"thanks seller","1","Positif"
"1021",5,"loving it","1","Positif"
"1022",5,"item is amazing as described sizing perfect too will definitely recommend to my friends and also probably buy a few more for myself too","1","Positif"
"1023",5,"delivery took days products looks ok will order again in future","1","Positif"
"1024",5,"received quality is good size is correct","1","Positif"
"1025",5,"well received  good packing and happy with the product","1","Positif"
"1026",5,"item is as advertised very comfortable and worth the purchase","1","Positif"
"1027",5,"size is a accurate and material is good","1","Positif"
"1028",5,"true to size","1","Positif"
"1029",5,"nice","1","Positif"
"1030",5,"received it but there was no size indication on the top so i dont know if the measurements were as accurate as what was indicated on listing","1","Positif"
"1031",5,"came exactly as photo worth the money","1","Positif"
"1032",5,"received item within a week of ordering wasnt expecting much but was pretty surprised at the quality and comfort of this bra   really comfortable the padding is uniquely shaped and may not be to everybodys liking there is very little support but can still be used for yogahome wear","1","Positif"
"1033",5,"received  pretty colour the size abit small but i still can wear thank you","1","Positif"
"1034",5,"ur call is not bad bro but you can come over here for a little bit i will","1","Positif"
"1035",5,"good delivery services  products are good too hope it works out for me","1","Positif"
"1036",5,"i have been buying my foam rollers from them for awhile now and everything is still intact and working fine","1","Positif"
"1037",5,"good quality and came rly rly rly fast in a few days  very satisfied","1","Positif"
"1038",5,"good n fast delivery","1","Positif"
"1039",5,"nice size for home use fast delivery as it is stocked locally","1","Positif"
"1040",4,"good replacement quick delivery and seller handled problem well","1","Positif"
"1041",5,"order well received good quality for the money recommended","1","Positif"
"1042",5,"fast delivery whole family have been using it happy with the product","1","Positif"
"1043",5,"item received in superb condition it is very big item was delivered quickly too for its price and size very highly recommend to everyone","1","Positif"
"1044",5,"the roller received is well designed rigid and light in weight the item also arrived in good packaging and in good condition keep up the good work","1","Positif"
"1045",5,"the delivery was very fast it only took two days to arrivethe product is good but tur foam might he a bit hard","1","Positif"
"1046",5,"delivery time was ok quality of material is not bad very elastic and its cheap","1","Positif"
"1047",1,"i had order many time from this shop there is always wrong delivery in size as in the photo you can see there is a different in size which i had order pic xl but why there is different in size seller is very irresponsible font recommend","0","Negatif"
"1048",5,"good condition and fast delivery thank you","1","Positif"
"1049",5,"very soft and comfy i love it the straps are adjustable thank you seller","1","Positif"
"1050",5,"well considering   only  it actually exceeded my expectation but do be mindful that   not sport bra materials and shouldnt be used for high intensity workout   still a pleasant top though","1","Positif"
"1051",5,"item received in great condition will purchase again thank u ","1","Positif"
"1052",5,"good quality worth the purchase","1","Positif"
"1053",4,"padding is too thick and came out of shape otherwise   value for money","1","Positif"
"1054",5,"well received nice colors product fits well","1","Positif"
"1055",5,"delivery was fast and   comfortable as well love it ","1","Positif"
"1056",5,"items received in good condition fit me perfectly","1","Positif"
"1057",5,"material feels good  yet to try","1","Positif"
"1058",5,"item received and in good order","1","Positif"
"1059",5,"item received well packed in letterbox","1","Positif"
"1060",5,"received good packing i like the quality","1","Positif"
"1061",5,"very comfortable and super affordable  great price for great comfort and look","1","Positif"
"1062",4,"not exact as the pictures shown however worth the price   the green one color quite different from the picture shown  quality still ok with the price given","1","Positif"
"1063",1,"bad quality the padding was very off bad material not much support","0","Negatif"
"1064",5,"good quality bra material is soft and stretchable and items came on time and fast would highly recommend for light activities","1","Positif"
"1065",5,"super good quality bra sponges quality also extremely good ","1","Positif"
"1066",2,"it is not gel more like foam padding also the crouch area has so little foam protection ","0","Negatif"
"1067",5,"item in good condition and material is gd n lite","1","Positif"
"1068",5,"good deal  value for money  fast delivery  smooth transactions  good quality  safely wrap","1","Positif"
"1069",5,"pant looks good  this is comfortable  good purchase  i bought the other  designs hope they are comfy too    ","1","Positif"
"1070",5,"worth for very comfortable to wearwill order again","1","Positif"
"1071",5,"worth buying material are comfortable not too thin","1","Positif"
"1072",5,"received my order very fast delivery thanks seller","1","Positif"
"1073",5,"received in good condition and delivery was punctual im usually a size b and this fits me nicely and its so comfortable ","1","Positif"
"1074",5,"received items were delivered just a day after ordering that was a quick one true to picture and does its job worth the price thank you ","1","Positif"
"1075",5,"fast delivery good quality will buy again recommended","1","Positif"
"1076",5,"fast delivery product item received in good condition thank you","1","Positif"
"1077",5,"delivery by ninja van good quality","1","Positif"
"1078",5,"very fast delivery came in  days second time purchasing and very happy with it ","1","Positif"
"1079",5,"items arrived very quickly and as described reliable and trusted seller good buy thanks very much","1","Positif"
"1080",5,"item nicely packed and works well","1","Positif"
"1081",5,"items came quite promptly the delivery waiting time was only a few days to  week and the size is true to the measurements","1","Positif"
"1082",5,"item took sometime to arrived however the quality looks good packaging is on point not yet sure about the performance","1","Positif"
"1083",5,"very happy with the purchase excellent a  will buy again","1","Positif"
"1084",5,"fast delivery looks ok material is good","1","Positif"
"1085",4,"material ok but the padding too odd so i remove it pic shown already removed washed have not tried yet hope it fits","1","Positif"
"1086",5,"a bit small than expectation material ok","1","Positif"
"1087",5,"item received as expected and packaging was alright everything was fine so far","1","Positif"
"1088",5,"ok comfy to wear as normal inner wear will try yoga ing tmr ","1","Positif"
"1089",5,"delivery was prompt  good product  very satisfied","1","Positif"
"1090",5,"i am absolutely impressed by the extremely fast service item came as what is shown in the picture would definitely recommend to everyone","1","Positif"
"1091",4,"hope it is good to use quality wise can say ok but expect slightly better ","1","Positif"
"1092",5,"thank you","1","Positif"
"1093",5,"good quality very soft and nice ","1","Positif"
"1094",5,"its really nice but super sheer the material is comfy though","1","Positif"
"1095",5,"非常好穿 可以买","1","Positif"
"1096",5,"the padding is thick delivery was quite fast have yet to try cycling with it but so far it looks promising","1","Positif"
"1097",5,"this gel padding is more comfortable for longer distance ride compared to the cheap sponge padding","1","Positif"
"1098",5,"item received as promised no defect and its comfortable","1","Positif"
"1099",5,"fast and efficient delivery item looks good hopefully it lasts","1","Positif"
"1100",5,"item well packed in nice ziplock bag item well receive nice breathable material sure comfort by the material","1","Positif"
"1101",5,"nice colour and fit the cups inside abit weird so have to either change them or pair this w an outer wear but overall very satisfied with the material and sizing","1","Positif"
"1102",5,"item recievedso cutethank you sellergood product quality toomaterial sosoftforsure its comfortable to wear","1","Positif"
"1103",5,"im in love with the bra i bought brown and black lxl and it fits me nicely really like it and love it ","1","Positif"
"1104",5,"yes very good and comfortable tks delivery service ","1","Positif"
"1105",5,"good love the stretchy quality not good for vigorous exercise but yoga is ok will definitely repurchase","1","Positif"
"1106",4,"the material is not bad but size a bit small for me","1","Positif"
"1107",5,"tq recieved  ","1","Positif"
"1108",5,"i do not think the push up is really working but still ok maybe the size too small for me kg b cup","1","Positif"
"1109",5,"fast delivery with good quality product   firm and really helps my tight muscles to loosen up will take a while to get used to it overall satisfied","1","Positif"
"1110",5,"fast delivery seller was nice to change a foam roller for me because one item sent wrongly will definitely buy again","1","Positif"
"1111",4,"the edge looks abit dirty but acceptable speedy delivery","1","Positif"
"1112",5,"very firm  does its job abit painful if you roll on the middle of your back as the one i got has the bumps all around and will poke your spine overall a good buy helps provide a quick relief of very tight upper and lower back from desk bound work","1","Positif"
"1113",5,"this is real fast delivery purchase yesterday and received at am next day","1","Positif"
"1114",5,"more of a teal colour than green nevertheless it works good","1","Positif"
"1115",5,"arrived a bit dirty but in good condition","1","Positif"
"1116",5,"wow super fast same day delivery great quality of product too","1","Positif"
"1117",5,"item received really fast due to ninjavan item is slightly shorter than photo but   fine feels really good to use","1","Positif"
"1118",5,"fast delivery and sturdy good buy will recommend to friends","1","Positif"
"1119",1,"product looks dirty and used","0","Negatif"
"1120",5,"quick delivery by ninjavan to selected ninjaspot product works fine as per photo","1","Positif"
"1121",5,"super comfy and good im going to get more","1","Positif"
"1122",5,"super great  comfortable i just ordered again thanks seller","1","Positif"
"1123",5,"well pack and fast delivery colors nice and quite comfortable to wear however the inside padding a bit weird look awkward cant expect more","1","Positif"
"1124",5,"received in good orderits soft","1","Positif"
"1125",5,"not bad cheap and good","1","Positif"
"1126",5,"ordered twice and the quality is reasonable for the price paid it is worth it thank you","1","Positif"
"1127",5,"really soft and comfortable padding doesnt feel too thin so should suffice for moderate activity levels sm size is just nice for a uk  and its good that the shoulder straps are adjustable for the price very good value and will buy again","1","Positif"
"1128",5,"very comfortable but no support and the inserts do not wrap around so it gives a lumpy appearance good to wear at home","1","Positif"
"1129",5,"colour true to seller image material is quite soft and smooth","1","Positif"
"1130",5,"product received just to feedback about the padding a bit wrinkled maybe put on the box instead of plastic bag so it wont be crumpled other than that the quality is okay thank you ","1","Positif"
"1131",5,"goodwill purchase again","1","Positif"
"1132",5,"fitting is comfortable and the size is just nice satisfied","1","Positif"
"1133",5,"reliefs tense muscles well can be wuite painful to use for some but if you can tolerate the pain then it is quite shiok item seems pretty durable too","1","Positif"
"1134",5,"receive in a few days seems pretty solid hopefully will work","1","Positif"
"1135",5,"ordered on saturday and it arrived on monday night super smooth delivery and i cant wait to use it","1","Positif"
"1136",5,"received the items quite fast quality seems good after  days of usage","1","Positif"
"1137",5,"if youre new to foam roller its advisable to get e grid foam roller as its more gentle  rounded rumble is good for deeper massage but can be painful at sore area but its good if you really want deep massages just bear the pain","1","Positif"
"1138",5,"nice colourmy son love it thank you seller and shopee","1","Positif"
"1139",5,"fast delivery and it feels really solid cant wait to start using it","1","Positif"
"1140",5,"love the colour quality is good and less than half the price of decathalon","1","Positif"
"1141",5,"fast processing fast delivery product as expected great for hard to reach back massage","1","Positif"
"1142",5,"good quality super fast delivery","1","Positif"
"1143",5,"quality is good has a weight to it","1","Positif"
"1144",5,"hi placed ordered on  oct  and received it on  oct   days delivered from sg bought  types of rollers these rollers looks and felt sturdy and strong quite good and comfortable when rolled onto material is smooth really nice hopefully can get rid of my fatigue after my running","1","Positif"
"1145",5,"good quality and received very quickly","1","Positif"
"1146",5,"item received quickly though navy blue was just blue","1","Positif"
"1147",5,"great quality just like the ones from decathlon just at a much affordable price","1","Positif"
"1148",5,"super fast delivery items received well and as described","1","Positif"
"1149",5,"received in good condition  thank u","1","Positif"
"1150",5,"contacted the seller about receiving the wrong roller and he was soo gracious and quick to act he showed up on my doorstep to swap the rollers around  thank you so much for being prompt besides that the rollers are really good to use and high quality from what i can see","1","Positif"
"1151",5,"comfy shorts","1","Positif"
"1152",5,"item received well quality as per picture cushion quite thick","1","Positif"
"1153",5,"order received in good condition padding is good will buy again","1","Positif"
"1154",5," my son love it","1","Positif"
"1155",5,"had to wear more than once to adapt to it and feel comfortable with it other than that it does provide the cushion for longhours cycling it definitely helped to relieve the painuncomfortableness i used to feel when cycling long hours","1","Positif"
"1156",4,"tried riding bike with it seemed a little bit hard took  days to reach me after order date","1","Positif"
"1157",5,"quality is better than expected","1","Positif"
"1158",5,"nice sport bragood quality ","1","Positif"
"1159",5,"ordered  tops but received only one made a request for refund and was immediately approvedrefunded item is comfortable plan to wear it as sleeping attire","1","Positif"
"1160",5,"bought brown and black the brown looks more like a nude but its okay but the cutting of the two bra is different but both in the same size the black cutting is smaller","1","Positif"
"1161",5,"fast delivery received in good condition but yet to try","1","Positif"
"1162",5,"just received them a few minutes ago  indeed the quality of these bralettes are super good despite its cheap price  very happy with my first order from this seller and will definitely buy from them in future thanks seller  ","1","Positif"
"1163",5,"good quality though a little big in size thanks","1","Positif"
"1164",5,"fast delivery with good condition value for money very nice","1","Positif"
"1165",5,"good buy material is thin but with good support will buy again if need to","1","Positif"
"1166",5,"itemreceive in gd condition n fast delivery","1","Positif"
"1167",5,"the delivery is very fast the quality is top notch the best cycling short you can find in shopee this is my second time buying will recommend to anyone on this store will purchase again keep up the good work if have  star rating i will certainly give it","1","Positif"
"1168",5,"good qualitygood packing and well receive the goods","1","Positif"
"1169",5,"quality is good comes with a bag too","1","Positif"
"1170",5,"very responsive seller item received in good condition and well packed product is good and i love it thank you ","1","Positif"
"1171",5,"received with good condition  soft and thick will try tonite  thank you","1","Positif"
"1172",5,"good thickness and light weight delivery was fast however does not have a good grip when doing hiit exercises","1","Positif"
"1173",5,"received in good condition as advertised fast delivery  order on  received by  good quality thanks seller ","1","Positif"
"1174",5,"nice mat very good quality for beginner like myself worth buy","1","Positif"
"1175",5,"delivery took a while but understandable due to covid love the thickness of the mat when kneeling thankful for the bag and strap slight rubber smell when opening but all is good might buy again","1","Positif"
"1176",5,"items received in good condition worth the money thank you very much seller","1","Positif"
"1177",5,"really good quality the colour of the mat is as shown in picture too  however do note that the mat isnt really antislip so   more suitable for low impact workout but overall im very happy with this purchase","1","Positif"
"1178",5,"item came quick and well packaged i didnt know that when you just order the mat it comes with a bag and strap so now i have  bags and  straps when i first opened the mat up it had a fishy smell to it but after airing it out the smell is gone overall a good product","1","Positif"
"1179",4,"soft and thick yoga mat yet to use","1","Positif"
"1180",5,"product came well wrapped and is light slight smell but should be fine after airing","1","Positif"
"1181",3,"packaging of mat was torn when it arrived  mat was also torn where packaging was torn while everything else was fine the mat was only mm thick as shown in the picture","1","Positif"
"1182",5,"okay for the price material isnt fantastic as it feels like foam more than a yoga mat but overall it comes with a nice bag and pouch","1","Positif"
"1183",5,"fast n efficient delivery during cb day  great product","1","Positif"
"1184",5,"received in good condition mat is thick and good for workouts good purchase","1","Positif"
"1185",5,"received mat in good condition however the bottom of the mat cover was slightly worned out ok for light use","1","Positif"
"1186",5,"happy with the purchase not really anti slip but can workgood for yoga","1","Positif"
"1187",5,"delivery time is fast received in a week bought  mats and it came rolled together as a result the external layer suffered some dents and scratches but inner layer is good other than that the quality looks okay thick and not too slippery for me","1","Positif"
"1188",3,"well packed condition and promptly delivered mat is mm thick but feel light weight compared to those bought in guardian or watson good for statics exercise like planks or push ups not recommended for burpee or climbers tks seller","1","Positif"
"1189",5,"fast delivery ordered on  and arrived on  came well packed good quality and no chemical smell free carrier bag and a sling for easy keep thank you","1","Positif"
"1190",5,"the quality of the yoga mat is great feels comfortable with exercises required kneeling ","1","Positif"
"1191",1,"yoga map is not anti slip as advertise and not recommended for jumping or hopping exercise as mat is not firm on ground  basic yoga and stretching is still okay not recommended","0","Negatif"
"1192",5,"thick and good quality nonskid but if you sweat profusely it will skid worth it","1","Positif"
"1193",5,"looks good cant wait to try it out","1","Positif"
"1194",5,"thick material good","1","Positif"
"1195",5,"fast delivery product as per described with bag and strap good mat at its price point","1","Positif"
"1196",5,"good quality comes with a carrier bag and also a strap to secure the yoga mat","1","Positif"
"1197",5,"hi awesome delivery with good products will order again","1","Positif"
"1198",5,"a very nice matmy first time purchase n very satisfy with ths product","1","Positif"
"1199",3,"look like a foam than a mat  a bit disappointed","1","Positif"
"1200",5,"item received in gd condition reliable thank you seller","1","Positif"
"1201",5,"nice","1","Positif"
"1202",5,"the mat size is slightly wider than the one i bought from guardian blue length is about the same and much thicker though has more cushion when kneeling down one side is smooth surface and the other side has broad stripes","1","Positif"
"1203",5,"it is soft and of good length came with elastic strap and casing for easy storage  bringing it out","1","Positif"
"1204",5,"product was delivered within  weeks material is good theres a weird smell when just open but after a while no more already","1","Positif"
"1205",5,"thick and well package came with bag thumbs up","1","Positif"
"1206",4,"i love how thick and soft the mat is and that it came with its own casing the surface material feels abit cheap though i can tell it will tearshred easily after a few uses","1","Positif"
"1207",5,"fast  days delivery nicely packaged and there are no creases at all will get a second one for my sis","1","Positif"
"1208",5,"strong rubber  smell which needs to be aired out thick and seems of good quality","1","Positif"
"1209",5,"received in good conditionlike the qualitycannot wait to try it ","1","Positif"
"1210",4,"still okay material is still acceptable for the price but is not that durable have torn a small area when exercise   can consider if u need to carry your yoga mat around as it is very light but would prefer a heavier mat though for exercise ","1","Positif"
"1211",3,"not bad quality apart from some scar on it really antislip","1","Positif"
"1212",5,"received in one week and in good condition  comes with strap and bag as mentioned nice and thick which is good for knees support","1","Positif"
"1213",4,"got a bit of scratches but quality not bad","1","Positif"
"1214",5,"not bad i thought will be thicker and more sturdier looks good not sure if it can last long","1","Positif"
"1215",5,"great product although still a little slippery when you sweat ","1","Positif"
"1216",1,"mat is comfortable and thickness is as described but it is the nonslip is nonexistent","0","Negatif"
"1217",5,"fast delivery thick come with transparent protective sheet picture is after i open up the sheet and put it back to take photo my wifey is happy with my purchase","1","Positif"
"1218",5,"gd quality  ","1","Positif"
"1219",1,"the quality is extremely poor i try to do split and foam surface cracked","0","Negatif"
"1220",5,"items are packed nicely and the mat is thick and comes with its own bag ","1","Positif"
"1221",5,"very soft and thick a little slippery but no issue for me since i do mostly static exercises there is some slight odor hooe it will go away after a while","1","Positif"
"1222",5,"nice my daughter loves it","1","Positif"
"1223",5,"good good good good good good","1","Positif"
"1224",5,"took about  weeks to received the item during cb im satisfied with the delivery time as the item was shipped from china","1","Positif"
"1225",4,"nice to usethick but antislip is not really gooddelivery is a bit slow","1","Positif"
"1226",5,"the mat is thicker than normal in the market the material is quite firm not too hard or too soft thanks seller for being considerate giving the bag very convenient easy to keep","1","Positif"
"1227",1,"low quality","0","Negatif"
"1228",4,"the quality is ok ok  got squeaky sounds but overall fairly good","1","Positif"
"1229",2,"too slippery","0","Negatif"
"1230",5,"good","1","Positif"
"1231",5,"good quality and arrived very quickly","1","Positif"
"1232",5,"so far so good   really thick and come with a bag to contain satisfied","1","Positif"
"1233",5,"the thickness is already a winner its rather comfortable the grip against the floor can be an area of improvement","1","Positif"
"1234",5,"good package and nice product need to air it though cos there is a smell  no regret buying","1","Positif"
"1235",5,"awesome itemmy wife loves it","1","Positif"
"1236",5,"quality exceeded my expectations with the price","1","Positif"
"1237",5,"comfortable because its thicker","1","Positif"
"1238",5,"light big got about smell","1","Positif"
"1239",5,"if was packed nicely it is quite a good material and also quite thick the delivery was quite fast would buy it again next time i guess ","1","Positif"
"1240",3,"rubber material thick enough to do exercises but there were some defects upon receiving it","1","Positif"
"1241",5,"nicely pack and good quality mat","1","Positif"
"1242",1,"not grid at all nearly slip  fall while doing exercise on it","0","Negatif"
"1243",5,"item yake sometime to reached","1","Positif"
"1244",5,"good quality fast delivery","1","Positif"
"1245",4,"received it in just over a week the quality of the product is quite good","1","Positif"
"1246",5,"mat is no slip without footwear delivery took a while though","1","Positif"
"1247",4,"ordered on th may delivered on th may   thick cushion and feels soft comes with free carry bag and strap doesnt slip but makes a sound when moving on it eg doing mountain climbers","1","Positif"
"1248",4,"not a bad yoga mat but came with a few folds here and there but   fine","1","Positif"
"1249",5,"fast and delivery","1","Positif"
"1250",4,"delivery was faster than expected considering the cb mat seems good too","1","Positif"
"1251",4,"the mat is thick enough to protect my knees has very strong smell maybe after a while it will be gone","1","Positif"
"1252",5,"delivery was super fast quality not bad pretty thick comes with bag and band to roll the mat up","1","Positif"
"1253",5,"product came way earlier than expected bravo","1","Positif"
"1254",5,"quality mat super satisfied with the quality","1","Positif"
"1255",5,"great quality","1","Positif"
"1256",5,"nice and comfortable non slip surface colour is nice and it seems to roll up easily came relatively quickly and delivery man was polite however best not to ask customer to sign off during this covid  period  overall  this is the cheapest i can find on both shopee and lazada for the qu","1","Positif"
"1257",5,"item as described","1","Positif"
"1258",5,"good quality and thickness even tho delivery was quite long","1","Positif"
"1259",5,"mats came in good condition with straps and bag satisfied with the products","1","Positif"
"1260",4,"fast delivery","1","Positif"
"1261",5,"fast delivery and quality looks great worth buying thanks seller","1","Positif"
"1262",5,"not anti slip at all  quite disappointed","1","Positif"
"1263",1,"this yoga mat is not working for me   very slippery and keep moving during my cardio workout regret for bought this and it wasted my money","0","Negatif"
"1264",5,"product is as advertised good","1","Positif"
"1265",5,"stock arrive quite fast very comfortable material is thick","1","Positif"
"1266",5,"material is soft and thick dont know how long it will last before the surface gets torn though","1","Positif"
"1267",5,"i thot it doesnt come with a bag hence i ordered  paid for the bag now i end up with  bags for  mat","1","Positif"
"1268",5,"great nice product well worth ","1","Positif"
"1269",5,"item well received and good customers service","1","Positif"
"1270",5,"bought for my daughter she like it so much ","1","Positif"
"1271",4,"anti slip quite thick but the smell is quite strong","1","Positif"
"1272",5,"item came in  days came with the strap and bag as pictured and assured by customer service just did light yoga on it   thick enough just not sure if   able to last since material is quite soft but good for   price","1","Positif"
"1273",5,"delivery was a bit delayed due to cb but item was well received thick and good support","1","Positif"
"1274",5,"received it within a week it is mm thickness as specified","1","Positif"
"1275",5,"awesome thick and nice parcel was delivered pretty quickly","1","Positif"
"1276",5,"satisfied with the purchase material is relatively thick but not heavy comes with two additional items a strap and a holder due to the material creases and some scratches but had expected them it would be the same even if purchased from retail shops","1","Positif"
"1277",5,"item received in good condition no scratches or defect just very strong smell which can get rid off by airing mat is also thick enough to protect tailbone when doing situp","1","Positif"
"1278",5,"received in good condition  seems quite comfortable to workout in d happy with the purchase thank you","1","Positif"
"1279",5,"item as described thick and not too hard reasonable delivery time comes with sling and bag","1","Positif"
"1280",5,"came with a bad and straps no weird smell and feels pretty soft","1","Positif"
"1281",5,"soft and thick will try it soon but im happy with this purchase at a reasonable cost the blue which i recieved is quite different from the blue in the image but thats not any big issue","1","Positif"
"1282",5,"fast delivery thick material   soft too good for yoga and exercise","1","Positif"
"1283",5,"item came in good condition and was quickly delivered came with the straps and the bag","1","Positif"
"1284",5,"happy w purchase thanks seller ","1","Positif"
"1285",5,"thickness and non slip is as advertised and really comfortable","1","Positif"
"1286",5,"fast delivery and i received it in good condition the quality is good and no rubber smell would buy again","1","Positif"
"1287",5,"received with thanks","1","Positif"
"1288",5,"fast shipments and the mat is really thick quality looks good the strap is a little short given how thick the mat is","1","Positif"
"1289",5,"yoga mat has some plastic smell but still tolerable is long enuf and comes with a bag and band","1","Positif"
"1290",5,"well received need to leave it out to air away the plasticky smell","1","Positif"
"1291",5,"received well packed and good quality with the price paid satisfy purchase ","1","Positif"
"1292",5,"swift delivery  days to receive it fit nicely but material very thin ","1","Positif"
"1293",2,"great for static exercises like yoga push ups planks however not suitable for strenuous exercise like mountain climbers etc the mat will make squeaky noises and slip off update the foam has started to rub off","0","Negatif"
"1294",5,"received in good condition the mat is pretty thick and it comes with a bag and strap for storage or if you wanna bring out really good","1","Positif"
"1295",5,"item arrived earlier than i expected both sides of the mat are the same material and it comes with the bag too","1","Positif"
"1296",5,"thick mat love it","1","Positif"
"1297",5,"well packaged and yoga mat bag comes together with it highly recommended ","1","Positif"
"1298",5,"received in good condition and i love the colour thank you so much will definitely refer to friends ","1","Positif"
"1299",5,"received with satisfied condition","1","Positif"
"1300",5,"highly recommended and worth buying the thickness is just right not too thin","1","Positif"
"1301",5,"item received have some defect at the purple mat","1","Positif"
"1302",5,"good thickness and supports well the material on close up seems easy to spoil hope it lasts so far so good good buy","1","Positif"
"1303",5,"nice product and nice seller recommended shop thanks","1","Positif"
"1304",5,"product is perfect just as advertised nat is thick and looks very durable","1","Positif"
"1305",5,"received in good conditions and items as described good quality","1","Positif"
"1306",5,"received in fairly good speed thank you for the delivery product is very light and the parcel almost rolled away when left at the doorstep the mat bag and strap are all included the mat surface dries fairly quickly happy with the purchase thank you","1","Positif"
"1307",5,"received in one week happy with the product thank you so much","1","Positif"
"1308",5,"received in good conditions   but it does not absorb the sweet from my body the foam gets wet  slippy","1","Positif"
"1309",4,"came with a carrying casestrap which is very useful can be a bit slippery on the base but that might reduce with more use but the thickness is very comfortable for knees and back when using it overall good value for money and delivery was quite fast too during cb thanks","1","Positif"
"1310",5,"described as the title love it delivery is fast and im impressed ","1","Positif"
"1311",5,"item is well received no defects on mat delivery is fast despite the circuit breaker period noted that the mat gets kinda slippery when it comes in contact with sweat nevertheless worth for value","1","Positif"
"1312",5,"ordered this on th may  received the  mats on th may  yoga mats do have a new smell but not too bothered by it and just a quite wipe down works compared to an old yoga mat at home quite impressed with this mats thickness it indeed is cm thick provides good support on kneesback","1","Positif"
"1313",5,"very thick and soft quite nice to use for yoga and stretching but   quite squeaky when doing jumping exercises like mountain climbers or jumping jacks","1","Positif"
"1314",5,"fast delivery the product came in about a week after order it came with a strap and a carry bag which makes it easy and convenient for keeping and carrying around","1","Positif"
"1315",5,"delivery took just  days came as advertised thanks seller","1","Positif"
"1316",5,"fast delivery got bit of smell but air it out and it will be fine","1","Positif"
"1317",4,"not exactly what it described   a soft form board and i dont think it will stay mm over time it arrived before eta but ill not buy again thats for sure suitable for children to do their tumbling but not good for adults above kg","1","Positif"
"1318",5,"mat is thick seems to be good quality came faster than expected also came with free bag to carry it around","1","Positif"
"1319",5,"the e exercise yoga mat is surprisingly thick my kiddos love it the bag is very useful it also comes with a strap if you dont want to use bag to contain it","1","Positif"
"1320",5,"not yet tried but looks good fast delivery","1","Positif"
"1321",5,"just receivedtq","1","Positif"
"1322",4,"its ok but abit flimsy when used maybe due to the rubber part at the end otherwise its ok","1","Positif"
"1323",5,"received in good condition thanks for the small gift i like it very much","1","Positif"
"1324",5,"nice perfect for workout on free time no damage good packing","1","Positif"
"1325",5,"good quality","1","Positif"
"1326",5,"received with good condition","1","Positif"
"1327",5,"came with elastic band and mesh bag mat is very light","1","Positif"
"1328",5,"its thick but quite slippery hopefully it is non slip when working out","1","Positif"
"1329",5,"ordered on apr received on may have not try but rubber smell is strong","1","Positif"
"1330",5,"prompt delivery ","1","Positif"
"1331",5,"theres scratches","1","Positif"
"1332",5,"very good quality","1","Positif"
"1333",5,"overall ok quality very softlittle damaged at the corner may be during shipping  comes with carrier and strap no need to order separately which i did and paid extra ","1","Positif"
"1334",5,"the mat is thick and dense but its more slippery than watsonguardian yoga mat maybe will become more sticky over time delivery is faster than expected","1","Positif"
"1335",5,"product is well received","1","Positif"
"1336",5,"received in good condition well wrapped seller gave me a small key chain as a gift  im very happy with their hospitality thank you","1","Positif"
"1337",5,"very easy and convenient to use","1","Positif"
"1338",5,"item received in good condition colour as described thanks","1","Positif"
"1339",5,"delivered tension is alright i suppose not too sure how to use it though","1","Positif"
"1340",5,"item works not bad value for money ","1","Positif"
"1341",5,"fast delivery n thanks you for your note n free gifts too will buy again definitely","1","Positif"
"1342",5,"received item as per describedall goodnice productthanks","1","Positif"
"1343",5,"good ","1","Positif"
"1344",5,"i received already thank you seller all the items comes good and i received a keychain  card thank you i will buy again to this seller","1","Positif"
"1345",5,"well received highly recommended for the the best price deal","1","Positif"
"1346",5,"good productsvery fast deliverythank you seller ","1","Positif"
"1347",5,"havent tested it yet but it looks like it could snap delivery speed was not too fast not too slow","1","Positif"
"1348",5,"very good quality the mat is thick  comfy to lay on just the bag doesnt look very durable but the mat definitely durable no smell anything","1","Positif"
"1349",4,"good delivery product works but a bit slippery","1","Positif"
"1350",5,"material is something like styrofoam kinda the thickness is not too bad and comes with a free bag ","1","Positif"
"1351",5,"item recieved fast and in good condition","1","Positif"
"1352",5,"fast delivery and really thick and good only flaws is that it has creases at  end as shown in the rd pic it is anti slip on my homogeneous tiles but quality is so so but for the price paid i think it is ok i did my low impact cardio workout and already i can see some markings","1","Positif"
"1353",5,"its really good and the quality is nice thank you to the seller and the man who delivered for me","1","Positif"
"1354",5,"very pleased with the product helps we work out better thank you seller for the small gift ","1","Positif"
"1355",5,"cun wait to execercise soonfor e price pay dun expect more on quality","1","Positif"
"1356",5,"received in good condition thank u  seller plus the keychain ","1","Positif"
"1357",3,"item look abit flimsy not sure if it will last long","1","Positif"
"1358",5,"within a week plus received item item inside is in great conditionreally happy and excited to try out this","1","Positif"
"1359",5,"received all items good condition and fast delivery thank you  ","1","Positif"
"1360",5,"receive  hope  can last ","1","Positif"
"1361",3,"comes with a free keychain and card","1","Positif"
"1362",4,"quality soso entire item is made of foam doesnt seems to last will try out and see how","1","Positif"
"1363",5,"looks good hope that it wouldnt break so easily delivery was bad it was dumped at the walkway","1","Positif"
"1364",5,"functional  product received in good condition  correct colour received thank you","1","Positif"
"1365",5,"faster delivery then expected thanks seller this is my second purchase for my friend this is good for exercise highly recommended ","1","Positif"
"1366",4," items received promptly quality of the items are very good thanks","1","Positif"
